drug_a_name,drug_b_name,cell_line,synergy,fold
CYCLOPHOSPHAMIDE,GELDANAMYCIN,UACC62,-13.0158698,0
CYCLOPHOSPHAMIDE,GELDANAMYCIN,UWB1289BRCA1,7.823650632,0
CYCLOPHOSPHAMIDE,GELDANAMYCIN,UWB1289,-8.10376924,0
CYCLOPHOSPHAMIDE,GELDANAMYCIN,VCAP,5.300310739,0
CYCLOPHOSPHAMIDE,GELDANAMYCIN,ZR751,-6.707725763,0
CYCLOPHOSPHAMIDE,L778123,A2058,3.865202946,3
CYCLOPHOSPHAMIDE,L778123,A2780,7.047385619,3
CYCLOPHOSPHAMIDE,L778123,A375,9.207859515,3
CYCLOPHOSPHAMIDE,L778123,A427,4.883912978,3
CYCLOPHOSPHAMIDE,L778123,CAOV3,1.205595279,3
CYCLOPHOSPHAMIDE,L778123,COLO320DM,4.288306205,3
CYCLOPHOSPHAMIDE,L778123,DLD1,2.534387126,3
CYCLOPHOSPHAMIDE,L778123,EFM192B,7.603898429,3
CYCLOPHOSPHAMIDE,L778123,ES2,-0.24475622,3
CYCLOPHOSPHAMIDE,L778123,HCT116,2.034402754,3
CYCLOPHOSPHAMIDE,L778123,HT144,-0.365139075,3
CYCLOPHOSPHAMIDE,L778123,HT29,0.290121665,3
CYCLOPHOSPHAMIDE,L778123,KPL1,-12.25271445,3
CYCLOPHOSPHAMIDE,L778123,LNCAP,3.968485904,3
CYCLOPHOSPHAMIDE,L778123,LOVO,-3.479588123,3
CYCLOPHOSPHAMIDE,L778123,MDAMB436,8.457381799,3
CYCLOPHOSPHAMIDE,L778123,MSTO,0.970674747,3
CYCLOPHOSPHAMIDE,L778123,NCIH1650,-1.60077257,3
CYCLOPHOSPHAMIDE,L778123,NCIH2122,7.631749299,3
CYCLOPHOSPHAMIDE,L778123,NCIH23,1.724860944,3
CYCLOPHOSPHAMIDE,L778123,NCIH460,-1.217739434,3
CYCLOPHOSPHAMIDE,L778123,NCIH520,4.356816057,3
CYCLOPHOSPHAMIDE,L778123,OCUBM,16.44634076,3
CYCLOPHOSPHAMIDE,L778123,OV90,12.58617962,3
CYCLOPHOSPHAMIDE,L778123,OVCAR3,-34.66471219,3
CYCLOPHOSPHAMIDE,L778123,PA1,0.321563399,3
CYCLOPHOSPHAMIDE,L778123,RKO,14.69332401,3
CYCLOPHOSPHAMIDE,L778123,RPMI7951,13.30949708,3
CYCLOPHOSPHAMIDE,L778123,SKMEL30,11.04628035,3
CYCLOPHOSPHAMIDE,L778123,SKMES1,2.062458402,3
CYCLOPHOSPHAMIDE,L778123,SKOV3,7.717423518,3
CYCLOPHOSPHAMIDE,L778123,SW620,4.265070959,3
CYCLOPHOSPHAMIDE,L778123,SW837,3.329044265,3
CYCLOPHOSPHAMIDE,L778123,T47D,-14.96860537,3
CYCLOPHOSPHAMIDE,L778123,UACC62,13.30508152,3
CYCLOPHOSPHAMIDE,L778123,UWB1289BRCA1,-3.77102016,3
CYCLOPHOSPHAMIDE,L778123,UWB1289,4.848942196,3
CYCLOPHOSPHAMIDE,L778123,VCAP,18.64252396,3
CYCLOPHOSPHAMIDE,L778123,ZR751,-8.968554546,3
CYCLOPHOSPHAMIDE,LAPATINIB,A2058,-2.779763458,4
CYCLOPHOSPHAMIDE,LAPATINIB,A2780,-2.598652612,4
CYCLOPHOSPHAMIDE,LAPATINIB,A375,-10.04213779,4
CYCLOPHOSPHAMIDE,LAPATINIB,A427,-21.25150723,4
CYCLOPHOSPHAMIDE,LAPATINIB,CAOV3,12.77636465,4
CYCLOPHOSPHAMIDE,LAPATINIB,COLO320DM,4.331698381,4
CYCLOPHOSPHAMIDE,LAPATINIB,DLD1,-0.895732613,4
CYCLOPHOSPHAMIDE,LAPATINIB,EFM192B,-4.696790911,4
CYCLOPHOSPHAMIDE,LAPATINIB,ES2,-5.342947201,4
CYCLOPHOSPHAMIDE,LAPATINIB,HCT116,-2.09761671,4
CYCLOPHOSPHAMIDE,LAPATINIB,HT144,-12.54923127,4
CYCLOPHOSPHAMIDE,LAPATINIB,HT29,1.914864884,4
CYCLOPHOSPHAMIDE,LAPATINIB,KPL1,-7.465815843,4
CYCLOPHOSPHAMIDE,LAPATINIB,LNCAP,-13.39055466,4
CYCLOPHOSPHAMIDE,LAPATINIB,LOVO,-9.032689811,4
CYCLOPHOSPHAMIDE,LAPATINIB,MDAMB436,0.371776065,4
CYCLOPHOSPHAMIDE,LAPATINIB,MSTO,-14.86962351,4
CYCLOPHOSPHAMIDE,LAPATINIB,NCIH1650,-7.741116515,4
CYCLOPHOSPHAMIDE,LAPATINIB,NCIH2122,-2.958369909,4
CYCLOPHOSPHAMIDE,LAPATINIB,NCIH23,-2.369833365,4
CYCLOPHOSPHAMIDE,LAPATINIB,NCIH460,-17.63280257,4
CYCLOPHOSPHAMIDE,LAPATINIB,NCIH520,-0.515284269,4
CYCLOPHOSPHAMIDE,LAPATINIB,OCUBM,-0.210308654,4
CYCLOPHOSPHAMIDE,LAPATINIB,OV90,-12.78199443,4
CYCLOPHOSPHAMIDE,LAPATINIB,OVCAR3,3.575658134,4
CYCLOPHOSPHAMIDE,LAPATINIB,PA1,-10.03576114,4
CYCLOPHOSPHAMIDE,LAPATINIB,RKO,-8.700844881,4
CYCLOPHOSPHAMIDE,LAPATINIB,RPMI7951,-9.272506953,4
CYCLOPHOSPHAMIDE,LAPATINIB,SKMEL30,-12.4487957,4
CYCLOPHOSPHAMIDE,LAPATINIB,SKMES1,-2.029502112,4
CYCLOPHOSPHAMIDE,LAPATINIB,SKOV3,-3.813600599,4
CYCLOPHOSPHAMIDE,LAPATINIB,SW620,-9.981856193,4
CYCLOPHOSPHAMIDE,LAPATINIB,SW837,4.33024041,4
CYCLOPHOSPHAMIDE,LAPATINIB,T47D,-5.980442242,4
CYCLOPHOSPHAMIDE,LAPATINIB,UACC62,-16.42072751,4
CYCLOPHOSPHAMIDE,LAPATINIB,UWB1289BRCA1,-2.097413551,4
CYCLOPHOSPHAMIDE,LAPATINIB,UWB1289,24.09494867,4
CYCLOPHOSPHAMIDE,LAPATINIB,VCAP,-4.82792384,4
CYCLOPHOSPHAMIDE,LAPATINIB,ZR751,11.39772789,4
CYCLOPHOSPHAMIDE,MK-2206,A2058,10.17270566,4
CYCLOPHOSPHAMIDE,MK-2206,A2780,3.863972045,4
CYCLOPHOSPHAMIDE,MK-2206,A375,11.1214466,4
CYCLOPHOSPHAMIDE,MK-2206,A427,4.671874288,4
CYCLOPHOSPHAMIDE,MK-2206,CAOV3,23.47213243,4
CYCLOPHOSPHAMIDE,MK-2206,COLO320DM,7.464477345,4
CYCLOPHOSPHAMIDE,MK-2206,DLD1,14.86183821,4
CYCLOPHOSPHAMIDE,MK-2206,EFM192B,3.535748733,4
CYCLOPHOSPHAMIDE,MK-2206,ES2,-0.63112687,4
CYCLOPHOSPHAMIDE,MK-2206,HCT116,10.40647455,4
CYCLOPHOSPHAMIDE,MK-2206,HT144,13.49372612,4
CYCLOPHOSPHAMIDE,MK-2206,HT29,-0.319208457,4
CYCLOPHOSPHAMIDE,MK-2206,KPL1,29.77514728,4
CYCLOPHOSPHAMIDE,MK-2206,LNCAP,-115.3140291,4
CYCLOPHOSPHAMIDE,MK-2206,LOVO,-11.15448584,4
CYCLOPHOSPHAMIDE,MK-2206,MDAMB436,3.236122134,4
CYCLOPHOSPHAMIDE,MK-2206,MSTO,11.88256454,4
CYCLOPHOSPHAMIDE,MK-2206,NCIH1650,4.236490927,4
CYCLOPHOSPHAMIDE,MK-2206,NCIH2122,7.497577624,4
CYCLOPHOSPHAMIDE,MK-2206,NCIH23,0.415551629,4
CYCLOPHOSPHAMIDE,MK-2206,NCIH460,6.57225477,4
CYCLOPHOSPHAMIDE,MK-2206,NCIH520,5.434766063,4
CYCLOPHOSPHAMIDE,MK-2206,OCUBM,7.785934531,4
CYCLOPHOSPHAMIDE,MK-2206,OV90,14.68176677,4
CYCLOPHOSPHAMIDE,MK-2206,OVCAR3,5.415567499,4
CYCLOPHOSPHAMIDE,MK-2206,PA1,17.78702074,4
CYCLOPHOSPHAMIDE,MK-2206,RKO,27.22991066,4
CYCLOPHOSPHAMIDE,MK-2206,RPMI7951,8.149209425,4
CYCLOPHOSPHAMIDE,MK-2206,SKMEL30,13.74933436,4
CYCLOPHOSPHAMIDE,MK-2206,SKMES1,4.840202185,4
CYCLOPHOSPHAMIDE,MK-2206,SKOV3,9.882214838,4
CYCLOPHOSPHAMIDE,MK-2206,SW620,1.899000688,4
CYCLOPHOSPHAMIDE,MK-2206,SW837,1.716254813,4
CYCLOPHOSPHAMIDE,MK-2206,T47D,37.41936164,4
CYCLOPHOSPHAMIDE,MK-2206,UACC62,9.311340302,4
CYCLOPHOSPHAMIDE,MK-2206,UWB1289BRCA1,0.133360293,4
CYCLOPHOSPHAMIDE,MK-2206,UWB1289,-8.701963258,4
CYCLOPHOSPHAMIDE,MK-2206,VCAP,10.91622234,4
CYCLOPHOSPHAMIDE,MK-2206,ZR751,8.645136094,4
CYCLOPHOSPHAMIDE,MK-4827,A2058,8.510258466,3
CYCLOPHOSPHAMIDE,MK-4827,A2780,2.16157362,3
CYCLOPHOSPHAMIDE,MK-4827,A375,-1.328121222,3
CYCLOPHOSPHAMIDE,MK-4827,A427,-10.7346263,3
CYCLOPHOSPHAMIDE,MK-4827,CAOV3,6.330050421,3
CYCLOPHOSPHAMIDE,MK-4827,COLO320DM,12.57401681,3
CYCLOPHOSPHAMIDE,MK-4827,DLD1,0.607152829,3
CYCLOPHOSPHAMIDE,MK-4827,EFM192B,-0.371497883,3
CYCLOPHOSPHAMIDE,MK-4827,ES2,-6.950321057,3
CYCLOPHOSPHAMIDE,MK-4827,HCT116,8.410649144,3
CYCLOPHOSPHAMIDE,MK-4827,HT144,-0.399138895,3
CYCLOPHOSPHAMIDE,MK-4827,HT29,8.705600712,3
CYCLOPHOSPHAMIDE,MK-4827,KPL1,1.795153946,3
CYCLOPHOSPHAMIDE,MK-4827,LNCAP,-66.13421817,3
CYCLOPHOSPHAMIDE,MK-4827,LOVO,-13.74195139,3
CYCLOPHOSPHAMIDE,MK-4827,MDAMB436,5.94263348,3
CYCLOPHOSPHAMIDE,MK-4827,MSTO,-6.419720062,3
CYCLOPHOSPHAMIDE,MK-4827,NCIH1650,9.327900921,3
CYCLOPHOSPHAMIDE,MK-4827,NCIH2122,10.54513171,3
CYCLOPHOSPHAMIDE,MK-4827,NCIH23,-1.774150127,3
CYCLOPHOSPHAMIDE,MK-4827,NCIH460,-1.091727406,3
CYCLOPHOSPHAMIDE,MK-4827,NCIH520,2.834850559,3
CYCLOPHOSPHAMIDE,MK-4827,OCUBM,18.942535,3
CYCLOPHOSPHAMIDE,MK-4827,OV90,0.128171327,3
CYCLOPHOSPHAMIDE,MK-4827,OVCAR3,22.96308721,3
CYCLOPHOSPHAMIDE,MK-4827,PA1,-0.827278151,3
CYCLOPHOSPHAMIDE,MK-4827,RKO,4.096466361,3
CYCLOPHOSPHAMIDE,MK-4827,RPMI7951,-0.093818486,3
CYCLOPHOSPHAMIDE,MK-4827,SKMEL30,-0.280705457,3
CYCLOPHOSPHAMIDE,MK-4827,SKMES1,2.248629161,3
CYCLOPHOSPHAMIDE,MK-4827,SKOV3,8.08492771,3
CYCLOPHOSPHAMIDE,MK-4827,SW620,5.297020054,3
CYCLOPHOSPHAMIDE,MK-4827,SW837,-17.67207508,3
CYCLOPHOSPHAMIDE,MK-4827,T47D,-24.21855613,3
CYCLOPHOSPHAMIDE,MK-4827,UACC62,-13.88910739,3
CYCLOPHOSPHAMIDE,MK-4827,UWB1289BRCA1,6.580627437,3
CYCLOPHOSPHAMIDE,MK-4827,UWB1289,2.585006309,3
CYCLOPHOSPHAMIDE,MK-4827,VCAP,9.033105367,3
CYCLOPHOSPHAMIDE,MK-4827,ZR751,16.26602007,3
CYCLOPHOSPHAMIDE,MK-5108,A2058,5.666592215,3
CYCLOPHOSPHAMIDE,MK-5108,A2780,-3.013528255,3
CYCLOPHOSPHAMIDE,MK-5108,A375,14.29773779,3
CYCLOPHOSPHAMIDE,MK-5108,A427,7.415845911,3
CYCLOPHOSPHAMIDE,MK-5108,CAOV3,11.70407524,3
CYCLOPHOSPHAMIDE,MK-5108,COLO320DM,8.457147818,3
CYCLOPHOSPHAMIDE,MK-5108,DLD1,8.100410973,3
CYCLOPHOSPHAMIDE,MK-5108,EFM192B,17.45768081,3
CYCLOPHOSPHAMIDE,MK-5108,ES2,4.600595621,3
CYCLOPHOSPHAMIDE,MK-5108,HCT116,6.350937361,3
CYCLOPHOSPHAMIDE,MK-5108,HT144,10.43508064,3
CYCLOPHOSPHAMIDE,MK-5108,HT29,5.783408262,3
CYCLOPHOSPHAMIDE,MK-5108,KPL1,8.109910758,3
CYCLOPHOSPHAMIDE,MK-5108,LNCAP,-44.89482989,3
CYCLOPHOSPHAMIDE,MK-5108,LOVO,-7.056699596,3
CYCLOPHOSPHAMIDE,MK-5108,MDAMB436,6.852561455,3
CYCLOPHOSPHAMIDE,MK-5108,MSTO,6.675669022,3
CYCLOPHOSPHAMIDE,MK-5108,NCIH1650,5.279455312,3
CYCLOPHOSPHAMIDE,MK-5108,NCIH2122,9.274599341,3
CYCLOPHOSPHAMIDE,MK-5108,NCIH23,4.521096285,3
CYCLOPHOSPHAMIDE,MK-5108,NCIH460,-5.895400138,3
CYCLOPHOSPHAMIDE,MK-5108,NCIH520,3.242897625,3
CYCLOPHOSPHAMIDE,MK-5108,OCUBM,21.12940866,3
CYCLOPHOSPHAMIDE,MK-5108,OV90,8.473092874,3
CYCLOPHOSPHAMIDE,MK-5108,OVCAR3,2.41501861,3
CYCLOPHOSPHAMIDE,MK-5108,PA1,3.590382944,3
CYCLOPHOSPHAMIDE,MK-5108,RKO,29.25941015,3
CYCLOPHOSPHAMIDE,MK-5108,RPMI7951,3.298418953,3
CYCLOPHOSPHAMIDE,MK-5108,SKMEL30,20.04232712,3
CYCLOPHOSPHAMIDE,MK-5108,SKMES1,2.079468042,3
CYCLOPHOSPHAMIDE,MK-5108,SKOV3,17.30979477,3
CYCLOPHOSPHAMIDE,MK-5108,SW620,1.461320356,3
CYCLOPHOSPHAMIDE,MK-5108,SW837,-0.863652702,3
CYCLOPHOSPHAMIDE,MK-5108,T47D,22.07693933,3
CYCLOPHOSPHAMIDE,MK-5108,UACC62,15.62004561,3
CYCLOPHOSPHAMIDE,MK-5108,UWB1289BRCA1,0.416976333,3
CYCLOPHOSPHAMIDE,MK-5108,UWB1289,-11.10468402,3
CYCLOPHOSPHAMIDE,MK-5108,VCAP,10.05525371,3
CYCLOPHOSPHAMIDE,MK-5108,ZR751,6.15338711,3
CYCLOPHOSPHAMIDE,MK-8669,A2058,20.19732054,2
CYCLOPHOSPHAMIDE,MK-8669,A2780,4.405273787,2
CYCLOPHOSPHAMIDE,MK-8669,A375,17.94121432,2
CYCLOPHOSPHAMIDE,MK-8669,A427,22.79309695,2
CYCLOPHOSPHAMIDE,MK-8669,CAOV3,15.45762723,2
CYCLOPHOSPHAMIDE,MK-8669,COLO320DM,6.271613774,2
CYCLOPHOSPHAMIDE,MK-8669,DLD1,11.24202693,2
CYCLOPHOSPHAMIDE,MK-8669,EFM192B,56.14483561,2
CYCLOPHOSPHAMIDE,MK-8669,ES2,9.675328614,2
CYCLOPHOSPHAMIDE,MK-8669,HCT116,16.84286997,2
CYCLOPHOSPHAMIDE,MK-8669,HT144,14.84866563,2
CYCLOPHOSPHAMIDE,MK-8669,HT29,5.779514546,2
CYCLOPHOSPHAMIDE,MK-8669,KPL1,45.36507029,2
CYCLOPHOSPHAMIDE,MK-8669,LNCAP,-39.61912652,2
CYCLOPHOSPHAMIDE,MK-8669,LOVO,4.821455146,2
CYCLOPHOSPHAMIDE,MK-8669,MDAMB436,8.641795969,2
CYCLOPHOSPHAMIDE,MK-8669,MSTO,9.842627829,2
CYCLOPHOSPHAMIDE,MK-8669,NCIH1650,21.77249105,2
CYCLOPHOSPHAMIDE,MK-8669,NCIH2122,14.08773267,2
CYCLOPHOSPHAMIDE,MK-8669,NCIH23,8.58586167,2
CYCLOPHOSPHAMIDE,MK-8669,NCIH460,10.95191856,2
CYCLOPHOSPHAMIDE,MK-8669,NCIH520,15.49758778,2
CYCLOPHOSPHAMIDE,MK-8669,OCUBM,42.78787674,2
CYCLOPHOSPHAMIDE,MK-8669,OV90,13.03210427,2
CYCLOPHOSPHAMIDE,MK-8669,OVCAR3,9.578863323,2
CYCLOPHOSPHAMIDE,MK-8669,PA1,14.02334091,2
CYCLOPHOSPHAMIDE,MK-8669,RKO,25.51276496,2
CYCLOPHOSPHAMIDE,MK-8669,RPMI7951,18.24907334,2
CYCLOPHOSPHAMIDE,MK-8669,SKMEL30,34.48879438,2
CYCLOPHOSPHAMIDE,MK-8669,SKMES1,19.99834965,2
CYCLOPHOSPHAMIDE,MK-8669,SKOV3,19.09200743,2
CYCLOPHOSPHAMIDE,MK-8669,SW620,9.047323405,2
CYCLOPHOSPHAMIDE,MK-8669,SW837,-2.190133483,2
CYCLOPHOSPHAMIDE,MK-8669,T47D,24.59091498,2
CYCLOPHOSPHAMIDE,MK-8669,UACC62,15.97502402,2
CYCLOPHOSPHAMIDE,MK-8669,UWB1289BRCA1,1.198181378,2
CYCLOPHOSPHAMIDE,MK-8669,UWB1289,-9.673768534,2
CYCLOPHOSPHAMIDE,MK-8669,VCAP,24.77674304,2
CYCLOPHOSPHAMIDE,MK-8669,ZR751,13.90151315,2
CYCLOPHOSPHAMIDE,MK-8776,A2058,6.213549793,4
CYCLOPHOSPHAMIDE,MK-8776,A2780,1.382553802,4
CYCLOPHOSPHAMIDE,MK-8776,A375,11.88780653,4
CYCLOPHOSPHAMIDE,MK-8776,A427,-6.499720942,4
CYCLOPHOSPHAMIDE,MK-8776,CAOV3,-2.213013335,4
CYCLOPHOSPHAMIDE,MK-8776,COLO320DM,3.624999885,4
CYCLOPHOSPHAMIDE,MK-8776,DLD1,0.073692881,4
CYCLOPHOSPHAMIDE,MK-8776,EFM192B,9.093805922,4
CYCLOPHOSPHAMIDE,MK-8776,ES2,3.581054303,4
CYCLOPHOSPHAMIDE,MK-8776,HCT116,1.801324839,4
CYCLOPHOSPHAMIDE,MK-8776,HT144,11.41082125,4
CYCLOPHOSPHAMIDE,MK-8776,HT29,-0.822583458,4
CYCLOPHOSPHAMIDE,MK-8776,KPL1,-18.7208177,4
CYCLOPHOSPHAMIDE,MK-8776,LNCAP,21.72912695,4
CYCLOPHOSPHAMIDE,MK-8776,LOVO,6.366250764,4
CYCLOPHOSPHAMIDE,MK-8776,MDAMB436,-2.876242428,4
CYCLOPHOSPHAMIDE,MK-8776,MSTO,-17.29457907,4
CYCLOPHOSPHAMIDE,MK-8776,NCIH1650,-10.65970238,4
CYCLOPHOSPHAMIDE,MK-8776,NCIH2122,-10.50085667,4
CYCLOPHOSPHAMIDE,MK-8776,NCIH23,-8.207760148,4
CYCLOPHOSPHAMIDE,MK-8776,NCIH460,5.505691677,4
CYCLOPHOSPHAMIDE,MK-8776,NCIH520,1.318328844,4
CYCLOPHOSPHAMIDE,MK-8776,OCUBM,18.94790987,4
CYCLOPHOSPHAMIDE,MK-8776,OV90,10.05522761,4
CYCLOPHOSPHAMIDE,MK-8776,OVCAR3,-0.683654859,4
CYCLOPHOSPHAMIDE,MK-8776,PA1,4.791975352,4
CYCLOPHOSPHAMIDE,MK-8776,RKO,10.07988182,4
CYCLOPHOSPHAMIDE,MK-8776,RPMI7951,7.513580575,4
CYCLOPHOSPHAMIDE,MK-8776,SKMEL30,9.54768201,4
CYCLOPHOSPHAMIDE,MK-8776,SKMES1,-2.461228342,4
CYCLOPHOSPHAMIDE,MK-8776,SKOV3,13.7160645,4
CYCLOPHOSPHAMIDE,MK-8776,SW620,1.503058568,4
CYCLOPHOSPHAMIDE,MK-8776,SW837,-21.49748875,4
CYCLOPHOSPHAMIDE,MK-8776,T47D,-4.31321507,4
CYCLOPHOSPHAMIDE,MK-8776,UACC62,10.79198192,4
CYCLOPHOSPHAMIDE,MK-8776,UWB1289BRCA1,-7.709930473,4
CYCLOPHOSPHAMIDE,MK-8776,UWB1289,-7.84170195,4
CYCLOPHOSPHAMIDE,MK-8776,VCAP,10.13071851,4
CYCLOPHOSPHAMIDE,MK-8776,ZR751,12.81724236,4
CYCLOPHOSPHAMIDE,PD325901,A2058,-1.843010941,0
CYCLOPHOSPHAMIDE,PD325901,A2780,-8.138271946,0
CYCLOPHOSPHAMIDE,PD325901,A375,-2.150443052,0
CYCLOPHOSPHAMIDE,PD325901,A427,-9.961044534,0
CYCLOPHOSPHAMIDE,PD325901,CAOV3,31.65245495,0
CYCLOPHOSPHAMIDE,PD325901,COLO320DM,0.996719456,0
CYCLOPHOSPHAMIDE,PD325901,DLD1,-2.818802283,0
CYCLOPHOSPHAMIDE,PD325901,EFM192B,-2.568152457,0
CYCLOPHOSPHAMIDE,PD325901,ES2,-2.941958467,0
CYCLOPHOSPHAMIDE,PD325901,HCT116,4.86745283,0
CYCLOPHOSPHAMIDE,PD325901,HT144,-7.782678188,0
CYCLOPHOSPHAMIDE,PD325901,HT29,3.68438039,0
CYCLOPHOSPHAMIDE,PD325901,KPL1,24.96305469,0
CYCLOPHOSPHAMIDE,PD325901,LNCAP,11.33924275,0
CYCLOPHOSPHAMIDE,PD325901,LOVO,-3.885033928,0
CYCLOPHOSPHAMIDE,PD325901,MDAMB436,-5.376208327,0
CYCLOPHOSPHAMIDE,PD325901,MSTO,-14.17603986,0
CYCLOPHOSPHAMIDE,PD325901,NCIH1650,-4.553468606,0
CYCLOPHOSPHAMIDE,PD325901,NCIH2122,4.441333158,0
CYCLOPHOSPHAMIDE,PD325901,NCIH23,3.499275662,0
CYCLOPHOSPHAMIDE,PD325901,NCIH460,-3.465709085,0
CYCLOPHOSPHAMIDE,PD325901,NCIH520,6.522177959,0
CYCLOPHOSPHAMIDE,PD325901,OCUBM,-6.316488557,0
CYCLOPHOSPHAMIDE,PD325901,OV90,-12.2633658,0
CYCLOPHOSPHAMIDE,PD325901,OVCAR3,11.14707058,0
CYCLOPHOSPHAMIDE,PD325901,PA1,-5.88626363,0
CYCLOPHOSPHAMIDE,PD325901,RKO,-0.263209169,0
CYCLOPHOSPHAMIDE,PD325901,RPMI7951,-6.574925791,0
CYCLOPHOSPHAMIDE,PD325901,SKMEL30,-3.572047578,0
CYCLOPHOSPHAMIDE,PD325901,SKMES1,-9.715853787,0
CYCLOPHOSPHAMIDE,PD325901,SKOV3,4.943760077,0
CYCLOPHOSPHAMIDE,PD325901,SW620,-4.081865322,0
CYCLOPHOSPHAMIDE,PD325901,SW837,-0.182049361,0
CYCLOPHOSPHAMIDE,PD325901,T47D,-54.33920079,0
CYCLOPHOSPHAMIDE,PD325901,UACC62,-9.330093025,0
CYCLOPHOSPHAMIDE,PD325901,UWB1289BRCA1,5.90066138,0
CYCLOPHOSPHAMIDE,PD325901,UWB1289,13.50821852,0
CYCLOPHOSPHAMIDE,PD325901,VCAP,10.42588205,0
CYCLOPHOSPHAMIDE,PD325901,ZR751,10.75148733,0
CYCLOPHOSPHAMIDE,SORAFENIB,A2058,7.637359375,1
CYCLOPHOSPHAMIDE,SORAFENIB,A2780,0.832632519,1
CYCLOPHOSPHAMIDE,SORAFENIB,A375,13.83847818,1
CYCLOPHOSPHAMIDE,SORAFENIB,A427,4.910622428,1
CYCLOPHOSPHAMIDE,SORAFENIB,CAOV3,5.643537962,1
CYCLOPHOSPHAMIDE,SORAFENIB,COLO320DM,3.38671864,1
CYCLOPHOSPHAMIDE,SORAFENIB,DLD1,16.34054437,1
CYCLOPHOSPHAMIDE,SORAFENIB,EFM192B,5.667228164,1
CYCLOPHOSPHAMIDE,SORAFENIB,ES2,7.078377765,1
CYCLOPHOSPHAMIDE,SORAFENIB,HCT116,10.86632492,1
CYCLOPHOSPHAMIDE,SORAFENIB,HT144,7.222045452,1
CYCLOPHOSPHAMIDE,SORAFENIB,HT29,3.516734442,1
CYCLOPHOSPHAMIDE,SORAFENIB,KPL1,-0.771353371,1
CYCLOPHOSPHAMIDE,SORAFENIB,LNCAP,-65.35527541,1
CYCLOPHOSPHAMIDE,SORAFENIB,LOVO,-3.301070463,1
CYCLOPHOSPHAMIDE,SORAFENIB,MDAMB436,0.680052879,1
CYCLOPHOSPHAMIDE,SORAFENIB,MSTO,-10.82105449,1
CYCLOPHOSPHAMIDE,SORAFENIB,NCIH1650,3.106814985,1
CYCLOPHOSPHAMIDE,SORAFENIB,NCIH2122,6.874147284,1
CYCLOPHOSPHAMIDE,SORAFENIB,NCIH23,4.626549236,1
CYCLOPHOSPHAMIDE,SORAFENIB,NCIH460,9.260347987,1
CYCLOPHOSPHAMIDE,SORAFENIB,NCIH520,11.90323897,1
CYCLOPHOSPHAMIDE,SORAFENIB,OCUBM,6.21177403,1
CYCLOPHOSPHAMIDE,SORAFENIB,OV90,3.817743939,1
CYCLOPHOSPHAMIDE,SORAFENIB,OVCAR3,-10.72593316,1
CYCLOPHOSPHAMIDE,SORAFENIB,PA1,6.161086523,1
CYCLOPHOSPHAMIDE,SORAFENIB,RKO,7.084180775,1
CYCLOPHOSPHAMIDE,SORAFENIB,RPMI7951,-0.163227251,1
CYCLOPHOSPHAMIDE,SORAFENIB,SKMEL30,4.840625339,1
CYCLOPHOSPHAMIDE,SORAFENIB,SKMES1,14.64098368,1
CYCLOPHOSPHAMIDE,SORAFENIB,SKOV3,15.47031612,1
CYCLOPHOSPHAMIDE,SORAFENIB,SW620,5.668229226,1
CYCLOPHOSPHAMIDE,SORAFENIB,SW837,-0.966645188,1
CYCLOPHOSPHAMIDE,SORAFENIB,T47D,-0.357384795,1
CYCLOPHOSPHAMIDE,SORAFENIB,UACC62,-13.19055662,1
CYCLOPHOSPHAMIDE,SORAFENIB,UWB1289BRCA1,1.132008842,1
CYCLOPHOSPHAMIDE,SORAFENIB,UWB1289,4.90231631,1
CYCLOPHOSPHAMIDE,SORAFENIB,VCAP,2.495239414,1
CYCLOPHOSPHAMIDE,SORAFENIB,ZR751,-15.28187565,1
CYCLOPHOSPHAMIDE,SUNITINIB,A2058,9.171037685,2
CYCLOPHOSPHAMIDE,SUNITINIB,A2780,3.454983961,2
CYCLOPHOSPHAMIDE,SUNITINIB,A375,8.362119384,2
CYCLOPHOSPHAMIDE,SUNITINIB,A427,3.460146314,2
CYCLOPHOSPHAMIDE,SUNITINIB,CAOV3,6.407194329,2
CYCLOPHOSPHAMIDE,SUNITINIB,COLO320DM,12.08028626,2
CYCLOPHOSPHAMIDE,SUNITINIB,DLD1,10.38730426,2
CYCLOPHOSPHAMIDE,SUNITINIB,EFM192B,9.508866098,2
CYCLOPHOSPHAMIDE,SUNITINIB,ES2,4.832694335,2
CYCLOPHOSPHAMIDE,SUNITINIB,HCT116,9.848590596,2
CYCLOPHOSPHAMIDE,SUNITINIB,HT144,-0.235016091,2
CYCLOPHOSPHAMIDE,SUNITINIB,HT29,9.43194525,2
CYCLOPHOSPHAMIDE,SUNITINIB,KPL1,9.770601883,2
CYCLOPHOSPHAMIDE,SUNITINIB,LNCAP,-14.56500887,2
CYCLOPHOSPHAMIDE,SUNITINIB,LOVO,0.808875706,2
CYCLOPHOSPHAMIDE,SUNITINIB,MDAMB436,0.581043348,2
CYCLOPHOSPHAMIDE,SUNITINIB,MSTO,0.041124395,2
CYCLOPHOSPHAMIDE,SUNITINIB,NCIH1650,8.850859834,2
CYCLOPHOSPHAMIDE,SUNITINIB,NCIH2122,11.84407932,2
CYCLOPHOSPHAMIDE,SUNITINIB,NCIH23,2.588225779,2
CYCLOPHOSPHAMIDE,SUNITINIB,NCIH460,3.107565698,2
